rpm,tps_pct,kfuel_map_pct,map_mbar,idle_learn_pct,dthrot,lambda2,inj_h_perc,ae_usec,iidle_pct,km_h,dc_base_idle_pct,idle_out_pct,ivct_angle_deg,evct_angle_deg,ivct_target_deg,evct_target_deg,dbw_tps1_pct,base_inj_pw_usec,run_pw1_usec,sa_base_deg,sa_out_deg,lambda1,target_lambda,run_pw2_usec,clc1_pct,clc2_pct,base_boost_dc_pct,boost_out_pct,oil_p_kpa,fuel_p_bar,sa_knock1_deg,sa_knock2_deg,sa_knock3_deg,sa_knock4_deg,i_boost,target_boost_mbar,batt_V,djv_batt_usec,dwell_usec,tps1i_V,pps1i_V,pps2i_V,tps_drv_req_pct,tps2i_V,tps_pps_fault,pps_scaled_pct,pps1_pct,pps2_pct,tps1_pct,tps2_pct,th2o_C,toil_C,kfuel_crk_pct,tair_C,erun_timer_s,tair_i_V,lambda_i_V,kfuel_th2o_pct,kfuel_tair_pct,crk_cnt,kfuel_baro_pct,kfuel_p_pct,osa_tair_deg,rpm_target_idle,fuel_p_target_bar,fuel_level_V,fuel_p_ctrl_dc_pct
5623.00,77.65,100.39,2894.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.81,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5623.00,77.65,100.39,2894.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.81,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5623.00,77.65,100.39,2894.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5623.00,77.65,100.39,2894.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5623.00,77.65,100.39,2894.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5682.00,78.43,100.39,2918.00,0.00,0.00,12.57,100.00,0.00,0.00,155.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5740.00,79.61,100.39,2941.00,0.00,0.00,12.57,100.00,0.00,0.00,157.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5740.00,79.61,100.39,2941.00,0.00,0.00,12.45,100.00,0.00,0.00,159.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.57,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5740.00,79.61,100.39,2941.00,0.00,0.00,12.45,100.00,0.00,0.00,159.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5740.00,79.61,100.39,2941.00,0.00,0.00,12.45,100.00,0.00,0.00,159.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5798.00,80.39,100.39,2965.00,0.00,0.00,12.45,100.00,0.00,0.00,161.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5854.00,81.18,100.39,2987.00,0.00,0.00,12.45,100.00,0.00,0.00,161.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5854.00,81.18,100.39,2987.00,0.00,0.00,12.45,100.00,0.00,0.00,163.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5854.00,81.18,100.39,2987.00,0.00,0.00,12.45,100.00,0.00,0.00,163.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5854.00,81.18,100.39,2987.00,0.00,0.00,12.45,100.00,0.00,0.00,163.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.70,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5854.00,81.18,100.39,2987.00,0.00,0.00,12.45,100.00,0.00,0.00,163.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5908.00,82.35,100.39,3009.00,0.00,0.00,12.45,100.00,0.00,0.00,163.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5962.00,83.14,100.39,3031.00,0.00,0.00,12.45,100.00,0.00,0.00,164.70,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5962.00,83.14,100.39,3031.00,0.00,0.00,12.45,100.00,0.00,0.00,166.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5962.00,83.14,100.39,3031.00,0.00,0.00,12.45,100.00,0.00,0.00,166.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
5962.00,83.14,100.39,3031.00,0.00,0.00,12.45,100.00,0.00,0.00,166.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6014.00,83.92,100.39,3052.00,0.00,0.00,12.34,100.00,0.00,0.00,168.10,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,168.10,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.45,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.72,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,86.63,148.12,156.86,30.78,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6065.00,84.71,100.39,3072.00,0.00,0.00,12.34,100.00,0.00,0.00,169.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6115.00,85.49,100.39,3093.00,0.00,0.00,12.34,100.00,0.00,0.00,171.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6164.00,86.27,100.39,3112.00,0.00,0.00,12.34,100.00,0.00,0.00,171.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6164.00,86.27,100.39,3112.00,0.00,0.00,12.34,100.00,0.00,0.00,173.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6164.00,86.27,100.39,3112.00,0.00,0.00,12.34,100.00,0.00,0.00,173.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6211.00,87.06,100.39,3131.00,0.00,0.00,12.34,100.00,0.00,0.00,173.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6211.00,87.06,100.39,3131.00,0.00,0.00,12.34,100.00,0.00,0.00,174.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6257.00,87.84,100.39,3150.00,0.00,0.00,12.22,100.00,0.00,0.00,174.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6257.00,87.84,100.39,3150.00,0.00,0.00,12.22,100.00,0.00,0.00,176.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.34,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6257.00,87.84,100.39,3150.00,0.00,0.00,12.22,100.00,0.00,0.00,176.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.83,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6257.00,87.84,100.39,3150.00,0.00,0.00,12.22,100.00,0.00,0.00,176.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6302.00,88.63,100.39,3168.00,0.00,0.00,12.22,100.00,0.00,0.00,176.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6302.00,88.63,100.39,3168.00,0.00,0.00,12.22,100.00,0.00,0.00,177.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6346.00,89.41,100.39,3186.00,0.00,0.00,12.22,100.00,0.00,0.00,177.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6346.00,89.41,100.39,3186.00,0.00,0.00,12.22,100.00,0.00,0.00,178.90,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6346.00,89.41,100.39,3186.00,0.00,0.00,12.22,100.00,0.00,0.00,178.90,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6388.00,89.80,100.39,3203.00,0.00,0.00,12.22,100.00,0.00,0.00,178.90,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6388.00,89.80,100.39,3203.00,0.00,0.00,12.22,100.00,0.00,0.00,180.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6428.00,90.59,100.39,3219.00,0.00,0.00,12.22,100.00,0.00,0.00,180.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
6428.00,90.59,100.39,3219.00,0.00,0.00,12.22,100.00,0.00,0.00,181.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,12.22,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.90,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,87.25,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
